OccupancyDateTime,PaidOccupancy,rate,PaidParkingArea,ParkingTimeLimitCategory,ParkingSpaceCount,BlockfaceName,Location,Max Temp,Min Temp,Avg Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,cycle,is_weekend,is_holiday,d,k,indicator,indicator_norm
2025-03-04 08:00:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.1324152,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:01:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.12696272,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:02:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.1215407,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:03:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.11615534,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:04:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.11081281,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:05:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.1055192,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:06:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.10028052,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:07:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.09510265,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:08:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.08999139,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:09:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.084952384,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:10:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.07999112,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:11:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.07511301,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:12:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.07032326,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:13:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.065626934,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:14:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.061028868,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:15:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.05653377,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:16:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.05214612,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:17:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.047870234,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:18:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.043710157,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:19:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.039669782,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:20:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.03575273,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:21:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.031962395,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:22:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.028301954,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:23:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.024774343,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:24:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.021382272,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:25:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.018128127,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:26:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.015014112,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:27:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.012042165,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:28:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.009213924,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:29:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0065308213,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:30:00,1,0.025,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0039939582,0,0,0.06945988,1.778323983369858,1.778323983369858,-0.2774763085933475
2025-03-04 08:31:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0016042888,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:32:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0006376207,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:33:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.002731368,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:34:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0046768486,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:35:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0064742565,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:36:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.008123919,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:37:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.009626567,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:38:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01098302,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:39:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0121944845,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:40:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0132623315,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:41:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01418817,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:42:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.014973804,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:43:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.015621349,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:44:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01613304,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:45:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01651138,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:46:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.016759023,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:47:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.016878858,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:48:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.016873911,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:49:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01674743,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:50:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.016502783,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:51:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.016143516,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:52:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.01567331,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:53:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.015095979,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:54:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.014415503,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:55:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.013635844,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:56:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.012761265,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:57:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.011795968,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:58:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.010744244,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 08:59:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.009610549,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:00:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.008399308,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:01:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0071150064,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:02:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0057622194,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:03:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.004345432,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:04:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.002869308,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:05:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,-0.0013383776,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:06:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.00024279952,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:07:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0018697232,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:08:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.003537804,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:09:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0052426457,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:10:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.0069797635,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:11:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.008744925,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:12:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.01053375,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:13:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.012342066,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:14:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.014165789,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:15:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.016000956,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:16:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.017843634,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:17:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.019690037,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:18:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.021536544,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:19:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.023379698,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:20:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.025216088,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:21:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.027042478,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:22:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.02885586,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:23:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.030653298,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:24:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.032432064,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:25:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.034189582,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:26:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.03592348,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:27:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.037631586,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:28:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.03931181,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:29:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.04096231,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:30:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.04258153,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
2025-03-04 09:31:00,0,0.0,Ballard Locks,240,40,NW 54TH SR ST BETWEEN NW 54TH ST AND 32ND AVE NW,POINT(-122.39716918 47.66738001),51,41,46.0,1.1,19,0,0.21,0,0,0.044167876,0,0,0.06945988,69459.87790822983,69459.87790822983,0.8207777876573178
